id;label;Lat;Lng;timeZone
2659994;Lausanne - CH;46.516; 6.63282;Europe/Zurich
1805953;Jiaxing - CN;30.7522; 120.75;Asia/Shanghai
2356157;Saaba - BF;12.37136; -1.41468;Africa/Ouagadougou
587084;Baku - AZ;40.37767; 49.89201;Asia/Baku
2990969;Nantes - FR;47.21725; -1.55336;Europe/Paris
1637510;Loa Janan - ID;-0.58295; 117.09503;Asia/Makassar
2904789;Hildesheim - DE;52.15077; 9.95112;Europe/Berlin
2312888;Mbanza-Ngungu - CD;-5.25837; 14.85838;Africa/Kinshasa
2111901;Mito - JP;36.35; 140.45;Asia/Tokyo
1285173;Yenangyaung - MM;20.46504; 94.8712;Asia/Yangon
532096;Makhachkala - RU;42.97638; 47.50236;Europe/Moscow
3120619;L'Hospitalet de Llobregat - ES;41.35967; 2.10028;Europe/Madrid
1220747;Bokhtar - TJ;37.83667; 68.7775;Asia/Dushanbe
5856195;Honolulu - US;21.30694; -157.85833;Pacific/Honolulu
1804591;Laiwu - CN;36.19278; 117.65694;Asia/Shanghai
2395915;Abomey - BJ;7.18286; 1.99119;Africa/Porto-Novo
1185115;Sirajganj - BD;24.45771; 89.70802;Asia/Dhaka
1625084;Tangerang - ID;-6.17806; 106.63;Asia/Jakarta
683123;Buzau - RO;45.15; 26.83333;Europe/Bucharest
3654870;Latacunga - EC;-0.93521; -78.61554;America/Guayaquil
3887127;Iquique - CL;-20.21326; -70.15027;America/Santiago
1626542;Sorong - ID;-0.87956; 131.26104;Asia/Jayapura
124085;Miandoab - IR;36.96667; 46.10961;Asia/Tehran
3746181;Ciudad Camilo Cienfuegos - CU;23.16076; -82.32798;America/Havana
3625542;Valera - VE;9.31778; -70.60361;America/Caracas
1734586;Taiping - MY;4.85; 100.73333;Asia/Kuala_Lumpur
3526683;Iztapalapa - MX;19.35529; -99.06224;America/Mexico_City
3165185;Trieste - IT;45.64953; 13.77678;Europe/Rome
5107129;Amherst - US;42.97839; -78.79976;America/New_York
2177091;Ballarat - AU;-37.56622; 143.84957;Australia/Melbourne
1254320;Tiruvottiyur - IN;13.15823; 80.30181;Asia/Kolkata
91597;Samarra' - IQ;34.1959; 43.88568;Asia/Baghdad
98463;As Sulaymaniyah - IQ;35.56496; 45.4329;Asia/Baghdad
2314302;Kinshasa - CD;-4.32758; 15.31357;Africa/Kinshasa
1169605;Muzaffargarh - PK;30.07258; 71.19379;Asia/Karachi
3389321;Santa Rita - BR;-7.11389; -34.97806;America/Fortaleza
347907;Sinnuris - EG;29.41345; 30.86579;Africa/Cairo
2653225;Chesterfield - GB;53.25; -1.41667;Europe/London
3465927;Colombo - BR;-25.29167; -49.22417;America/Sao_Paulo
4005775;Gomez Palacio - MX;25.56985; -103.49588;America/Monterrey
3658666;Cuenca - EC;-2.90055; -79.00453;America/Guayaquil
2328811;Nkpor - NG;6.15038; 6.83042;Africa/Lagos
3438115;Fernando de la Mora - PY;-25.3386; -57.52167;America/Asuncion
3682018;Giron - CO;7.0682; -73.16981;America/Bogota
3387296;Sobral - BR;-3.68611; -40.34972;America/Fortaleza
3457671;Maringa - BR;-23.42528; -51.93861;America/Sao_Paulo
5959974;Gatineau - CA;45.47723; -75.70164;America/Toronto
1187530;Sonargaon - BD;23.65; 90.61667;Asia/Dhaka
1277820;Baharampur - IN;24.10473; 88.25155;Asia/Kolkata
2231506;Foumban - CM;5.72662; 10.89865;Africa/Douala
2836788;Schoeneberg - DE;52.46667; 13.35;Europe/Berlin
2293549;Abengourou - CI;6.72972; -3.49639;Africa/Abidjan
3943789;Chincha Alta - PE;-13.40985; -76.13235;America/Lima
3347939;Lobito - AO;-12.3644; 13.53601;Africa/Luanda
2174003;Brisbane - AU;-27.46794; 153.02809;Australia/Brisbane
1336143;Pabna - BD;24.00644; 89.2372;Asia/Dhaka
195272;Kakamega - KE;0.28422; 34.75229;Africa/Nairobi
3169522;Reggio nell'Emilia - IT;44.69825; 10.63125;Europe/Rome
6317464;Lauro de Freitas - BR;-12.89444; -38.32722;America/Bahia
1236854;Maharagama - LK;6.848; 79.9265;Asia/Colombo
2498392;El Eulma - DZ;36.15281; 5.69016;Africa/Algiers
4167499;Palm Bay - US;28.03446; -80.58866;America/New_York
3518692;San Juan del Rio - MX;20.38886; -99.99577;America/Mexico_City
1257804;Saharsa - IN;25.87498; 86.59611;Asia/Kolkata
456172;Riga - LV;56.946; 24.10589;Europe/Riga
1850158;Tokushima - JP;34.06667; 134.56667;Asia/Tokyo
1813425;Datun - CN;34.80923; 116.90174;Asia/Shanghai
3645213;Coro - VE;11.4045; -69.67344;America/Caracas
191245;Kisumu - KE;-0.10221; 34.76171;Africa/Nairobi
4014338;Chihuahua - MX;28.63528; -106.08889;America/Chihuahua
2185964;North Shore - NZ;-36.8; 174.75;Pacific/Auckland
1272842;Dharmavaram - IN;14.41435; 77.72035;Asia/Kolkata
2503701;Bordj Bou Arreridj - DZ;36.07389; 4.76139;Africa/Algiers
2864072;Neue Neustadt - DE;52.15; 11.63333;Europe/Berlin
3441575;Montevideo - UY;-34.90328; -56.18816;America/Montevideo
3641099;El Vigia - VE;8.6135; -71.65702;America/Caracas
1736372;Pasir Mas - MY;6.04934; 102.13987;Asia/Kuala_Lumpur
1854747;Odawara - JP;35.25556; 139.15972;Asia/Tokyo
1504826;Kamensk-Ural'skiy - RU;56.4185; 61.9329;Asia/Yekaterinburg
1997228;Hedong - CN;23.9196; 115.7801;Asia/Shanghai
5894171;Barrie - CA;44.40011; -79.66634;America/Toronto
2994160;Metz - FR;49.11911; 6.17269;Europe/Paris
1795842;Shaping - CN;22.77019; 112.95776;Asia/Shanghai
216281;Goma - CD;-1.67409; 29.22845;Africa/Lubumbashi
3031582;Bordeaux - FR;44.84044; -0.5805;Europe/Paris
1806097;Ningde - CN;26.66167; 119.52278;Asia/Shanghai
104515;Mecca - SA;21.42664; 39.82563;Asia/Riyadh
2472706;Bizerte - TN;37.27442; 9.87391;Africa/Tunis
1016670;Botshabelo - ZA;-29.26737; 26.72595;Africa/Johannesburg
713716;Alchevsk - UA;48.46893; 38.81669;Europe/Kyiv
6697759;South Dublin - IE;53.29026; -6.34151;Europe/Dublin
3530870;Chilpancingo - MX;17.5506; -99.50578;America/Mexico_City
2035399;Songyuan - CN;45.12902; 124.82769;Asia/Shanghai
3682516;Facatativa - CO;4.81367; -74.35453;America/Bogota
1848774;Yaizu - JP;34.86877; 138.31952;Asia/Tokyo
1805844;Jieshou - CN;33.26338; 115.36108;Asia/Shanghai
691650;Ternopil - UA;49.55404; 25.59067;Europe/Kyiv
549479;Khoroshevo-Mnevniki - RU;55.78363; 37.47137;Europe/Moscow
349717;Samalut - EG;28.31214; 30.71007;Africa/Cairo
368277;Rabak - SD;13.18087; 32.73999;Africa/Khartoum
529237;Mar'ino - RU;55.65; 37.71667;Europe/Moscow
1292288;Thaton - MM;16.91867; 97.37001;Asia/Yangon
3488465;Spanish Town - JM;17.99107; -76.95742;America/Jamaica
1843847;Hwaseong-si - KR;37.20682; 126.8169;Asia/Seoul
1052373;Beira - MZ;-19.84361; 34.83889;Africa/Maputo
1253952;Udupi - IN;13.33467; 74.74617;Asia/Kolkata
248946;Irbid - JO;32.55556; 35.85;Asia/Amman
2425791;Sarh - TD;9.14555; 18.38331;Africa/Ndjamena
5399020;Stockton - US;37.9577; -121.29078;America/Los_Angeles
3172394;Naples - IT;40.85216; 14.26811;Europe/Rome
3903320;Tarija - BO;-21.53549; -64.72956;America/La_Paz
1816920;Shaoyang - CN;27.23818; 111.46214;Asia/Shanghai
1860034;Kariya - JP;34.98333; 136.98333;Asia/Tokyo
1858067;Kusatsu - JP;35.01667; 135.96667;Asia/Tokyo
3647549;Cagua - VE;10.18634; -67.45935;America/Caracas
1821306;Phnom Penh - KH;11.56245; 104.91601;Asia/Phnom_Penh
1633034;Palu - ID;-0.90833; 119.87083;Asia/Makassar
2338269;Ikirun - NG;7.91283; 4.66741;Africa/Lagos
1856775;Miyakonojo - JP;31.73333; 131.06667;Asia/Tokyo
1907299;Asaka - JP;35.80472; 139.60194;Asia/Tokyo
306571;Konya - TR;37.87135; 32.48464;Europe/Istanbul
2638785;St Helens - GB;53.45; -2.73333;Europe/London
1185098;Tungi - BD;23.89154; 90.40232;Asia/Dhaka
1892823;Donghae City - KR;37.54389; 129.10694;Asia/Seoul
5391710;San Bernardino - US;34.10834; -117.28977;America/Los_Angeles
5725846;Eugene - US;44.05207; -123.08675;America/Los_Angeles
2498611;Chlef - DZ;36.16525; 1.33452;Africa/Algiers
1810240;Gejiu - CN;23.36085; 103.15372;Asia/Shanghai
352733;Marsa Matruh - EG;31.3529; 27.23725;Africa/Cairo
990930;Kimberley - ZA;-28.73226; 24.76232;Africa/Johannesburg
2122104;Petropavlovsk-Kamchatsky - RU;53.06393; 158.62751;Asia/Kamchatka
1279017;Aligarh - IN;27.88145; 78.07464;Asia/Kolkata
965154;Pinetown - ZA;-29.82068; 30.88674;Africa/Johannesburg
2496049;Ghardaia - DZ;32.49094; 3.67347;Africa/Algiers
3835869;Santiago del Estero - AR;-27.79511; -64.26149;America/Argentina/Cordoba
4994358;Grand Rapids - US;42.96336; -85.66809;America/Detroit
702658;Luhansk - UA;48.56952; 39.32857;Europe/Kyiv
2315419;Inkisi - CD;-5.13122; 15.0541;Africa/Kinshasa
1728930;Baguio - PH;16.41639; 120.59306;Asia/Manila
3439101;Ciudad del Este - PY;-25.50972; -54.61111;America/Asuncion
1846986;Andong - KR;36.56636; 128.72275;Asia/Seoul
285629;Hawalli - KW;29.33278; 48.02861;Asia/Kuwait
1024552;Xai-Xai - MZ;-25.05194; 33.64417;Africa/Maputo
1005646;eMbalenhle - ZA;-26.53333; 29.06667;Africa/Johannesburg
1854376;Okazaki - JP;34.95; 137.16667;Asia/Tokyo
1858964;Kokubunji - JP;35.70222; 139.47556;Asia/Tokyo
1175088;Kamoke - PK;31.97526; 74.22304;Asia/Karachi
149703;Sumbawanga - TZ;-7.96667; 31.61667;Africa/Dar_es_Salaam
4509177;Columbus - US;39.96118; -82.99879;America/New_York
4700168;Irving - US;32.81402; -96.94889;America/Chicago
1514879;Khujand - TJ;40.28256; 69.62216;Asia/Dushanbe
1791236;Wuhu - CN;31.35259; 118.42947;Asia/Shanghai
2038120;Chaoyang - CN;41.57028; 120.45861;Asia/Shanghai
12492662;Mianzhu, Deyang, Sichuan - CN;31.33786; 104.22057;Asia/Shanghai
8601412;Santo Domingo Este - DO;18.48847; -69.85707;America/Santo_Domingo
944986;Vanderbijlpark - ZA;-26.71171; 27.83795;Africa/Johannesburg
3395473;Maracanau - BR;-3.87667; -38.62556;America/Fortaleza
5358705;Huntington Beach - US;33.6603; -117.99923;America/Los_Angeles
124620;Masjed Soleyman - IR;31.9364; 49.3039;Asia/Tehran
12640444;Burayu - ET;9.03528; 38.66083;Africa/Addis_Ababa
11048323;Sector 6 - RO;44.43579; 26.01649;Europe/Bucharest
3530240;Cordoba - MX;18.8842; -96.92559;America/Mexico_City
1282931;Patan - NP;27.67658; 85.31417;Asia/Kathmandu
1803331;Linxia Chengguanzhen - CN;35.60028; 103.20639;Asia/Shanghai
1275899;Bhiwani - IN;28.79304; 76.13968;Asia/Kolkata
7303138;Kirishima - JP;31.74087; 130.76288;Asia/Tokyo
5391959;San Francisco - US;37.77493; -122.41942;America/Los_Angeles
1277264;Bankura - IN;23.23241; 87.0716;Asia/Kolkata
2267827;Funchal - PT;32.66568; -16.92547;Atlantic/Madeira
4012406;Cuauhtemoc - MX;28.40884; -106.86319;America/Chihuahua
1028918;Pemba - MZ;-12.97395; 40.51775;Africa/Maputo
1052944;Angoche - MZ;-16.2325; 39.90861;Africa/Maputo
738927;Tekirdag - TR;40.9781; 27.51101;Europe/Istanbul
2745912;Utrecht - NL;52.09083; 5.12222;Europe/Amsterdam
1732752;Johor Bahru - MY;1.4655; 103.7578;Asia/Kuala_Lumpur
3654533;Machala - EC;-3.25861; -79.96053;America/Guayaquil
361291;Hurghada - EG;27.25738; 33.81291;Africa/Cairo
1805618;Jingling - CN;30.65; 113.1;Asia/Shanghai
1815477;Changyuan - CN;29.40499; 105.58827;Asia/Shanghai
4013720;Ciudad Delicias - MX;28.19013; -105.47012;America/Chihuahua
7280708;Colonia del Valle - MX;19.38611; -99.16204;America/Mexico_City
1264527;Chennai - IN;13.08784; 80.27847;Asia/Kolkata
2293538;Abidjan - CI;5.35444; -4.00167;Africa/Abidjan
1837706;Sangju - KR;36.41528; 128.16056;Asia/Seoul
1848354;Yokohama - JP;35.43333; 139.65;Asia/Tokyo
334227;Inda Silase - ET;14.10307; 38.28289;Africa/Addis_Ababa
344979;Addis Ababa - ET;9.02497; 38.74689;Africa/Addis_Ababa
1254388;Tiruchirappalli - IN;10.8155; 78.69651;Asia/Kolkata
1785036;Zhangye - CN;38.93417; 100.45167;Asia/Shanghai
12359313;Qingyang - CN;35.70976; 107.64455;Asia/Shanghai
3108288;Tarragona - ES;41.11905; 1.24544;Europe/Madrid
3516266;Tapachula - MX;14.90385; -92.25749;America/Mexico_City
294751;Holon - IL;32.01034; 34.77918;Asia/Jerusalem
335035;Harar - ET;9.31387; 42.11815;Africa/Addis_Ababa
1173664;Khuzdar - PK;27.81193; 66.61096;Asia/Karachi
380174;Ad-Damazin - SD;11.7891; 34.3592;Africa/Khartoum
3654215;Milagro - EC;-2.13404; -79.59415;America/Guayaquil
537832;Kuz'minki - RU;55.7; 37.8;Europe/Moscow
3448136;Sao Vicente - BR;-23.96306; -46.39194;America/Sao_Paulo
1272423;Dombivli - IN;19.21667; 73.08333;Asia/Kolkata
96994;Dihok - IQ;36.86709; 42.98845;Asia/Baghdad
2759879;Almere Stad - NL;52.37025; 5.21413;Europe/Amsterdam
1272013;Erode - IN;11.3428; 77.72741;Asia/Kolkata
1276736;Basti - IN;26.78817; 82.71617;Asia/Kolkata
1847966;Akashi - JP;34.65524; 135.00687;Asia/Tokyo
3468403;Cachoeirinha - BR;-29.95111; -51.09389;America/Sao_Paulo
2792413;Liege - BE;50.63373; 5.56749;Europe/Brussels
1796663;Sanming - CN;26.24861; 117.61861;Asia/Shanghai
1113217;Zabol - IR;31.0306; 61.4949;Asia/Tehran
3658501;Daule - EC;-1.8611; -79.97771;America/Guayaquil
3014728;Grenoble - FR;45.17869; 5.71479;Europe/Paris
701822;Mariupol - UA;47.09514; 37.54131;Europe/Kyiv
2759661;Arnhem - NL;51.98; 5.91111;Europe/Amsterdam
2088122;Port Moresby - PG;-9.47723; 147.15089;Pacific/Port_Moresby
3164527;Verona - IT;45.43854; 10.9938;Europe/Rome
2676209;Soedermalm - SE;59.31278; 18.07577;Europe/Stockholm
12159964;Chongzuo - CN;22.38161; 107.3683;Asia/Shanghai
515024;Orekhovo-Zuyevo - RU;55.81242; 38.99155;Europe/Moscow
1714956;Digos - PH;6.74972; 125.35722;Asia/Manila
1176734;Hyderabad - PK;25.39689; 68.37718;Asia/Karachi
1637158;Lubuklinggau - ID;-3.2945; 102.8614;Asia/Jakarta
1259005;Raigarh - IN;21.89764; 83.3966;Asia/Kolkata
3108286;Terrassa - ES;41.56667; 2.01667;Europe/Madrid
2642607;Middlesbrough - GB;54.57623; -1.23483;Europe/London
2318044;Yola - NG;9.20839; 12.48146;Africa/Lagos
5125771;Manhattan - US;40.78343; -73.96625;America/New_York
3625829;Turmero - VE;10.22856; -67.47421;America/Caracas
2346615;Buguma - NG;4.73614; 6.86236;Africa/Lagos
932505;Maseru - LS;-29.31667; 27.48333;Africa/Maseru
1272552;Dimapur - IN;25.91174; 93.7217;Asia/Kolkata
1494114;Prokop'yevsk - RU;53.9059; 86.719;Asia/Novokuznetsk
4945121;New Bedford - US;41.63526; -70.92701;America/New_York
1646678;Cikarang - ID;-6.26111; 107.15278;Asia/Jakarta
3090048;Opole - PL;50.67211; 17.92533;Europe/Warsaw
5406602;Vista - US;33.20004; -117.24254;America/Los_Angeles
1064890;Fianarantsoa - MG;-21.45267; 47.08569;Indian/Antananarivo
3522551;Nuevo Laredo - MX;27.47629; -99.51639;America/Matamoros
3689147;Barranquilla - CO;10.96854; -74.78132;America/Bogota
1259184;Puri - IN;19.79825; 85.82494;Asia/Kolkata
1919014;Lianghu - CN;29.99152; 120.89845;Asia/Shanghai
2239862;Malanje - AO;-9.54015; 16.34096;Africa/Luanda
268743;Ra's Bayrut - LB;33.9; 35.48333;Asia/Beirut
1689510;San Jose - PH;12.35275; 121.06761;Asia/Manila
695594;Rivne - UA;50.62308; 26.22743;Europe/Kyiv
602150;Umea - SE;63.82842; 20.25972;Europe/Stockholm
2113164;Abiko - JP;35.86667; 140.01667;Asia/Tokyo
1894616;Okinawa - JP;26.33583; 127.80139;Asia/Tokyo
149879;Singida - TZ;-4.81629; 34.74358;Africa/Dar_es_Salaam
4164167;Miami Gardens - US;25.94204; -80.2456;America/New_York
1248991;Colombo - LK;6.93548; 79.84868;Asia/Colombo
3037044;Argenteuil - FR;48.94788; 2.24744;Europe/Paris
5392900;Santa Ana - US;33.74557; -117.86783;America/Los_Angeles
760778;Radom - PL;51.40253; 21.14714;Europe/Warsaw
3096880;Kalisz - PL;51.76109; 18.09102;Europe/Warsaw
2350249;Amaigbo - NG;5.78917; 7.83829;Africa/Lagos
1851032;Takaoka - JP;36.75; 137.01667;Asia/Tokyo
1851604;Soka - JP;35.83643; 139.79957;Asia/Tokyo
3460950;Itaborai - BR;-22.74444; -42.85944;America/Sao_Paulo
1673820;Kaohsiung - TW;22.61626; 120.31333;Asia/Taipei
4776222;Norfolk - US;36.84681; -76.28522;America/New_York
3531732;Campeche - MX;19.84386; -90.52554;America/Merida
1264111;Maler Kotla - IN;30.5309; 75.87949;Asia/Kolkata
3395503;Maraba - BR;-5.38146; -49.13232;America/Belem
1574023;My Tho - VN;10.36004; 106.35996;Asia/Ho_Chi_Minh
2282006;San-Pedro - CI;4.74851; -6.6363;Africa/Abidjan
3121424;Gijon - ES;43.53573; -5.66152;Europe/Madrid
4644585;Nashville - US;36.16589; -86.78444;America/Chicago
4905687;Peoria - US;40.69365; -89.58899;America/Chicago
1234633;Moratuwa - LK;6.773; 79.8816;Asia/Colombo
1270711;Guna - IN;24.64691; 77.3113;Asia/Kolkata
1169692;Muridke - PK;31.80258; 74.25772;Asia/Karachi
462444;Zlatoust - RU;55.17111; 59.65083;Asia/Yekaterinburg
1529531;Dunhuang - CN;40.16667; 94.68333;Asia/Shanghai
1785453;Zaozhuang - CN;34.86472; 117.55417;Asia/Shanghai
1803367;Qingnian - CN;36.84092; 115.71087;Asia/Shanghai
1812955;Dezhou - CN;37.44661; 116.36706;Asia/Shanghai
3544091;Pinar del Rio - CU;22.41667; -83.69667;America/Havana
2774326;Klagenfurt am Woerthersee - AT;46.62472; 14.30528;Europe/Vienna
3589289;Santa Lucia Cotzumalguapa - GT;14.33505; -91.02339;America/Guatemala
3514674;Gustavo Adolfo Madero - MX;19.49392; -99.11075;America/Mexico_City
3988214;Salamanca - MX;20.57196; -101.19154;America/Mexico_City
1737486;Bintulu - MY;3.16667; 113.03333;Asia/Kuching
2347209;Bida - NG;9.08044; 6.0099;Africa/Lagos
922773;Kolwezi - CD;-10.71484; 25.46674;Africa/Lubumbashi
5516233;Amarillo - US;35.222; -101.8313;America/Chicago
3633677;Los Rastrojos - VE;10.02588; -69.24166;America/Caracas
2298890;Kumasi - GH;6.68848; -1.62443;Africa/Accra
575505;Bogorodskoye - RU;55.81353; 37.71617;Europe/Moscow
11670045;Sabt Alalayah - SA;19.5773; 41.96357;Asia/Riyadh
1838524;Busan - KR;35.10168; 129.03004;Asia/Seoul
2540689;Oued Zem - MA;32.8627; -6.57359;Africa/Casablanca
5750162;Salem - US;44.9429; -123.0351;America/Los_Angeles
2212775;Sabha - LY;27.03766; 14.42832;Africa/Tripoli
6648023;Xiangjiaba - CN;28.63266; 104.40416;Asia/Shanghai
977432;Mdantsane - ZA;-32.93324; 27.77656;Africa/Johannesburg
688105;Yevpatoriya - UA;45.20091; 33.36655;Europe/Simferopol
1497917;Nefteyugansk - RU;61.09979; 72.60349;Asia/Yekaterinburg
5359777;Irvine - US;33.66946; -117.82311;America/Los_Angeles
1736376;Kota Bharu - MY;6.12361; 102.24333;Asia/Kuala_Lumpur
1035025;Nacala - MZ;-14.56257; 40.68538;Africa/Maputo
3526485;Jiutepec - MX;18.88139; -99.17778;America/Mexico_City
1277508;Balurghat - IN;25.22099; 88.77732;Asia/Kolkata
3470044;Betim - BR;-19.96778; -44.19833;America/Sao_Paulo
1185188;Rangpur - BD;25.74664; 89.25166;Asia/Dhaka
2037355;Fushun - CN;41.88669; 123.94363;Asia/Shanghai
12489673;Liangping - CN;30.66108; 107.7661;Asia/Shanghai
665087;Timisoara - RO;45.75372; 21.22571;Europe/Bucharest
2656173;Bath - GB;51.3751; -2.36172;Europe/London
2481700;Setif - DZ;36.19112; 5.41373;Africa/Algiers
3518723;Tuxtepec - MX;18.0883; -96.12535;America/Mexico_City
3838874;Rio Cuarto - AR;-33.13044; -64.35272;America/Argentina/Cordoba
1275120;Bulandshahr - IN;28.40392; 77.85773;Asia/Kolkata
2925177;Freiburg - DE;47.9959; 7.85222;Europe/Berlin
360754;Al Manzalah - EG;31.15823; 31.936;Africa/Cairo
3445487;Varginha - BR;-21.55139; -45.43028;America/Sao_Paulo
1168555;Pakpattan - PK;30.34314; 73.38944;Asia/Karachi
1643078;Indramayu - ID;-6.32639; 108.32;Asia/Jakarta
295548;Bat Yam - IL;32.02379; 34.75185;Asia/Jerusalem
1261731;Nashik - IN;19.99727; 73.79096;Asia/Kolkata
1268865;Jodhpur - IN;26.26841; 73.00594;Asia/Kolkata
116996;Sari - IR;36.56332; 53.06009;Asia/Tehran
1735902;Sibu - MY;2.3; 111.81667;Asia/Kuching
748893;Corlu - TR;41.15917; 27.8;Europe/Istanbul
2537881;Safi - MA;32.29939; -9.23718;Africa/Casablanca
1308522;Monywa - MM;22.10856; 95.13583;Asia/Yangon
1253993;Ooty - IN;11.4134; 76.69521;Asia/Kolkata
2315728;Gemena - CD;3.25651; 19.77234;Africa/Kinshasa
3386496;Teresina - BR;-5.08917; -42.80194;America/Fortaleza
3450083;Santa Maria - BR;-29.68417; -53.80694;America/Sao_Paulo
687700;Zaporizhzhya - UA;47.85167; 35.11714;Europe/Kyiv
3648546;Barinas - VE;8.62261; -70.20749;America/Caracas
2864118;Neuss - DE;51.19807; 6.68504;Europe/Berlin
5525577;Lubbock - US;33.57786; -101.85517;America/Chicago
3427408;Villa Lugano - AR;-34.67907; -58.47263;America/Argentina/Buenos_Aires
6324733;St. John's - CA;47.56494; -52.70931;America/St_Johns
2037685;Didao - CN;45.34725; 130.83693;Asia/Shanghai
1269374;Jamalpur - IN;25.31258; 86.48888;Asia/Kolkata
2735943;Porto - PT;41.14961; -8.61099;Europe/Lisbon
2544248;Khouribga - MA;32.88108; -6.9063;Africa/Casablanca
3450909;Rondonopolis - BR;-16.47083; -54.63556;America/Cuiaba
1014073;Carletonville - ZA;-26.36094; 27.39767;Africa/Johannesburg
484912;Taganskiy - RU;55.73333; 37.66667;Europe/Moscow
517121;Novyye Kuz'minki - RU;55.7; 37.75;Europe/Moscow
261745;Irakleion - GR;35.32787; 25.14341;Europe/Athens
5282804;Bridgeport - US;41.17923; -73.18945;America/New_York
1795857;Shaowu - CN;27.34089; 117.4831;Asia/Shanghai
3688928;Bello - CO;6.33732; -75.55795;America/Bogota
3530597;Mexico City - MX;19.42847; -99.12766;America/Mexico_City
1270079;Hindupur - IN;13.82807; 77.49143;Asia/Kolkata
1784712;Zhengding - CN;38.14501; 114.56556;Asia/Shanghai
1798760;Pingliang - CN;35.53917; 106.68611;Asia/Shanghai
352951;Mallawi - EG;27.73264; 30.84129;Africa/Cairo
2654200;Burton upon Trent - GB;52.80728; -1.64263;Europe/London
2656192;Basingstoke - GB;51.26249; -1.08708;Europe/London
110690;Abha - SA;18.21639; 42.50528;Asia/Riyadh
3116156;Moratalaz - ES;40.40742; -3.64935;Europe/Madrid
2636389;Swindon - GB;51.55797; -1.78116;Europe/London
1269135;Jaunpur - IN;25.75356; 82.68689;Asia/Kolkata
7910079;Sodo - ET;6.86; 37.76159;Africa/Addis_Ababa
5780993;Salt Lake City - US;40.76078; -111.89105;America/Denver
3981609;Tijuana - MX;32.5027; -117.00371;America/Tijuana
1622786;Makassar - ID;-5.14861; 119.43194;Asia/Makassar
2964574;Dublin - IE;53.33306; -6.24889;Europe/Dublin
1520172;Petropavl - KZ;54.86667; 69.15;Asia/Almaty
2653261;Cheltenham - GB;51.90006; -2.07972;Europe/London
354502;Kafr ash Shaykh - EG;31.11174; 30.93991;Africa/Cairo
3460170;Jandira - BR;-23.5275; -46.9025;America/Sao_Paulo
170592;Duma - SY;33.57175; 36.4027;Asia/Damascus
752015;Amasya - TR;40.65333; 35.83306;Europe/Istanbul
2747351;'s-Hertogenbosch - NL;51.69917; 5.30417;Europe/Amsterdam
2112664;Ichihara - JP;35.51667; 140.08333;Asia/Tokyo
3171058;Piacenza - IT;45.05242; 9.69342;Europe/Rome
3171728;Padova - IT;45.40797; 11.88586;Europe/Rome
1809412;Guli - CN;28.88162; 120.03308;Asia/Shanghai
343137;Awasa - ET;7.06205; 38.47635;Africa/Addis_Ababa
1855095;Nobeoka - JP;32.58333; 131.66667;Asia/Tokyo
4553433;Tulsa - US;36.15398; -95.99277;America/Chicago
1259166;Purnia - IN;25.77895; 87.47422;Asia/Kolkata
1279390;Achalpur - IN;21.25665; 77.51006;Asia/Kolkata
3458575;Limeira - BR;-22.56472; -47.40167;America/Sao_Paulo
2754394;Hengelo - NL;52.26583; 6.79306;Europe/Amsterdam
5128581;New York City - US;40.71427; -74.00597;America/New_York
5746545;Portland - US;45.52345; -122.67621;America/Los_Angeles
8504621;Gereida - SD;11.27543; 25.14026;Africa/Khartoum
2294915;Takoradi - GH;4.89816; -1.76029;Africa/Accra
909863;Luanshya - ZM;-13.13667; 28.41661;Africa/Lusaka
3514519;Xico - MX;19.27032; -98.95088;America/Mexico_City
2249222;Louga - SN;15.61867; -16.22436;Africa/Dakar
3450269;Santa Cruz do Sul - BR;-29.7175; -52.42583;America/Sao_Paulo
99347;Al Hillah - IQ;32.46367; 44.41963;Asia/Baghdad
2243271;Cabinda - AO;-5.56717; 12.19787;Africa/Luanda
922741;Likasi - CD;-10.98303; 26.7384;Africa/Lubumbashi
2921232;Gera - DE;50.88029; 12.08187;Europe/Berlin
1795060;Shiqi - CN;22.51682; 113.38521;Asia/Shanghai
2338711;Igboho - NG;8.83784; 3.75628;Africa/Lagos
11101625;Rufisque est - SN;14.7162; -17.27283;Africa/Dakar
3746183;Centro Habana - CU;23.13833; -82.36417;America/Havana
2027456;Artem - RU;43.3595; 132.18887;Asia/Vladivostok
1562798;Vinh - VN;18.67337; 105.69232;Asia/Bangkok
5122520;Jamaica - US;40.69149; -73.80569;America/New_York
4385018;East Independence - US;39.09556; -94.35523;America/Chicago
4843564;Stamford - US;41.05343; -73.53873;America/New_York
2220957;Yaounde - CM;3.86667; 11.51667;Africa/Douala
1792359;Huangshan - CN;29.71139; 118.3125;Asia/Shanghai
3672486;Pereira - CO;4.81333; -75.69611;America/Bogota
1520316;Ust-Kamenogorsk - KZ;49.97143; 82.60586;Asia/Almaty
2529013;Temara - MA;33.92866; -6.90656;Africa/Casablanca
1697175;Olongapo - PH;14.82917; 120.28278;Asia/Manila
1784178;Zhoucun - CN;36.81667; 117.81667;Asia/Shanghai
2511401;La Laguna - ES;28.4853; -16.32014;Atlantic/Canary
1276100;Bharuch - IN;21.69482; 72.9805;Asia/Kolkata
4612862;Chattanooga - US;35.04563; -85.30968;America/New_York
3632929;Mariara - VE;10.29532; -67.7177;America/Caracas
